,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
30,-184.405905687041,224.24958279780293,-766718.317757,692041.535182,-1112003.6178254872,1112297.1138382833,224.36947350124555,692041.535182,1112521.7815007295,0x3abc4b47c96f2b2dfc5b79f8bc57a16a4ec6d150,-201000,-200940,1624402302,12686834,0,2021-06-22 22:51:42,Mint,Burn,0xab4b83d3d5a31ccbd0c7a6f5a5455171e93f56b1bea1c5ce99f594c2a52611a3,0x08dd23125d2b96aaedafbcf48d18ff11d6abfa444a4a56e6b59c306db0e2ecb7,0.11989070344262132,0.0,224.66766244615428,293.4960127961822,518.1636752423365,10473.600075894676,4644.562603095983,15118.162678990659,2021-06-22,5199668.741697757,WETH-USDT-3000
31,-103.51782091187141,141.924308536364,-692041.535182,616485.232198,-896166.4637427471,896497.5301653553,142.03987469772156,616485.232198,896725.0464940852,0x3abc4b47c96f2b2dfc5b79f8bc57a16a4ec6d150,-200520,-200460,1624411494,12687495,0,2021-06-23 01:24:54,Mint,Burn,0xe98d4b0ba9560b2d44e09d6f59951fdb9b913d1b869f9eba0367169c39b7320d,0x90bd9d37724c3c35371f3bed661f3dcd5bde29bc47c5aa3551e6d985eb712f53,0.11556616135754894,0.0,227.51632872992195,331.06642260821536,558.5827513381373,10701.116404624598,4975.629025704198,15676.745430328796,2021-06-23,5535564.170972056,WETH-USDT-3000
32,-478.19472907802833,439.0681903893023,-0.0,77580.325662,-948304.663666252,948940.8046557674,439.0681903893023,77813.766962,949174.3838301724,0xb44ce028859d4a30c0db14450d1626c996e6a1df,-200400,-200340,1624438593,12689420,0,2021-06-23 08:56:33,Mint,Burn,0x2f39babf03fb0eed87f36e66b5f7adeb1798a984f4ac46221cd677dafffe4b50,0x20aad85b1323a3a133247acd4dda86915ba2ea78a39abd56daf7394b81f6365f,0.0,233.44129999999132,233.57917440496385,636.1409895153483,869.7201639203122,10934.695579029561,5611.770015219547,16546.465594249108,2021-06-23,5535564.170972056,WETH-USDT-3000
33,-410.65301073500143,447.2852072845989,-179750.561565,107505.385038,-991242.7473741634,991305.6875775721,447.3954345560621,107505.385038,991523.4379670556,0x03a152deb210c20e5ee93b1f25feb8d9fb8dec9c,-200460,-200400,1624461708,12691134,0,2021-06-23 15:21:48,Mint,Burn,0xdf91d94dc70cdbf0e99f8e93e6d25cf6921c2cf7f7fbe7473f9adc9d80ce4686,0xaae4e3432e94c9eef0c5ebe6923afd1355b68b0c6bb371fd9018c73b2480f676,0.11022727146320221,0.0,217.7503894835245,62.94020340871066,280.69059289223514,11152.445968513086,5674.710218628257,16827.156187141343,2021-06-23,5535564.170972056,WETH-USDT-3000
34,-292.66977500171305,279.16886030301777,-1059032.129752,1085580.34243,-1634427.6854241171,1634323.28842074,279.16886030301777,1085660.226721,1634403.1608985916,0xb44ce028859d4a30c0db14450d1626c996e6a1df,-200520,-200460,1624543529,12697258,0,2021-06-24 14:05:29,Mint,Burn,0x5530cdd10f186cc7a7f778fdf5acf8e0b6edb192aed4c8411367256deb094776,0xa2da493fe7870f03e9466d1e8fff3143ceeff4658fd93e4d70220226e31d3b34,0.0,79.88429099996574,79.87247785157524,-104.39700337708928,-24.524525525514036,11232.318446364661,5570.313215251168,16802.63166161583,2021-06-24,5692338.40381135,WETH-USDT-3000
35,-6225.936240442617,6348.447175254263,-7277760.224769,7055291.663742,-18599869.220984157,18600384.00574023,6348.81581397486,7055291.663742,18601054.01922398,0x3f5a8739d0a96f207cc67cb32b83ad370da9ee6b,-201300,-201240,1624640309,12704423,0,2021-06-25 16:58:29,Mint,Burn,0x78af53dff7985d42190750418e0816c58d0070cd5c73042afc3fee7d38c6a4ea,0xed53cfb0ff3cc3024c1352be67724c8472f2b6cedb81772f401625c897e8a04b,0.36863872059711866,0.0,670.0134837515652,514.7847560718656,1184.7982398234308,11902.331930116226,6085.097971323034,17987.42990143926,2021-06-25,5809736.975587203,WETH-USDT-3000
36,-0.0,344.4592936382189,-8820423.269976,8196494.451913,-8788665.580799444,8800004.111116083,345.49578098116245,8196494.451913,8801876.814825447,0xd1a9bfda2fef8cf4719422391ffbf7c3f6808251,-201360,-201300,1624642866,12704613,0,2021-06-25 17:41:06,Mint,Burn,0x76961c19120b5a0177143c4a2b459caf09be5456f875b19a5fe6b476f7a81f0a,0xcfa77165ba10c42edc7acfe097bbcac44430c7d5ff553bcf4a86d8604002c6d3,1.0364873429435306,0.0,1872.7037093639374,11338.530316639692,13211.234026003629,13775.035639480164,17423.628287962725,31198.66392744289,2021-06-25,5809736.975587203,WETH-USDT-3000
37,-4001.108301434776,3915.2030947864337,-2964977.481336,3114486.236556,-9943324.566393636,9943049.766051799,3915.2030947864337,3114936.112449,9943500.288381217,0x93ea35f31ab7ca28c4cd7e9b48714c8dc6f6529a,-201720,-201660,1624694875,12708502,0,2021-06-26 08:07:55,Mint,Burn,0x63c2393c844e998597a86639d238ec8eaf10e6d25ddac492104420b10f82e1c4,0x3d295f515bcae7887ffaa7d983c14ea6dfb5a7dcb31e6b20d777e5ff7c692bf1,0.0,449.87589300004765,450.52232941798866,-274.80034183710814,175.72198758088052,14225.557968898152,17148.827946125617,31374.38591502377,2021-06-26,6068222.826271516,WETH-USDT-3000
38,-1607.1543040182232,1597.2962573891593,-7986299.025308,8004894.406915,-11018707.240825884,11018626.345210228,1597.2962573891593,8004950.360921,11018682.302835878,0xf77deb38e35371351d06f2bc589e96aaa999889e,-200940,-200880,1624769995,12714101,0,2021-06-27 04:59:55,Mint,Burn,0xc942d39607535225f00099017bb5f76d5e54deb8283b754bc155ec4109891f8a,0x8ba34bd18c4c3db74576e6ab7ca7c8da19711b3023e14ddd9c2be57a84f49ca7,0.0,55.95400600042194,55.95762564986944,-80.89561565592885,-24.937990006059408,14281.515594548022,17067.932330469688,31349.44792501771,2021-06-27,6276438.601683712,WETH-USDT-3000
39,-1395.2013207887442,1521.2973164435416,-10558390.916481,10308752.931869,-13293274.277527358,13294443.914094843,1521.6767427093032,10308752.931869,13295193.57767328,0xa9b886e5932ae7a44b776d3f1ccb9fefa0732859,-200460,-200400,1624848199,12719915,0,2021-06-28 02:43:19,Mint,Burn,0x779cf779e8ff769000218f0e72b1e5b28102e50642372fc420b3e50595c9e712,0x5d19a5e933fe321b0d226d07d1f9a7e2340ca51048252bfaefa70ff97fdd1761,0.37942626576159455,0.0,749.6635784376413,1169.6365674845874,1919.3001459222287,15031.179172985663,18237.568897954276,33268.74807093994,2021-06-28,6446705.01669175,WETH-USDT-3000
